"QID","value"
"Q3828530",250643
"Q1193109",255025
"Q10339765",260106
"Q112323363",261699
"Q3823633",262592
"Q2364759",265002
"Q12124942",265722
"Q483166",267159
"Q3421533",269805
"Q28217293",278531
"Q5824646",280863
"Q47345385",281607
"Q101118037",283679
"Q4317442",290253
"Q13399143",301332
"Q26720467",309898
"Q3800951",311738
"Q47516458",312998
"Q5058296",313633
"Q1391920",315556
"Q1519907",322255
"Q3277050",324511
"Q1756129",325431
"Q19363607",340710
"Q649742",342440
"Q5151939",347674
"Q89676438",350770
"Q18636706",353030
"Q18151017",356476
"Q30342696",357066
"Q1355072",359244
"Q3644618",364703
"Q5207998",366245
"Q1382263",367360
"Q30612427",369266
"Q953037",374986
"Q12184185",376447
"Q30101327",378108
"Q46044",382394
"Q10342132",384723
"Q16677776",389433
"Q3212421",391087
"Q1383282",395548
"Q1373198",399513
"Q4262023",406043
"Q1367513",407431
"Q3548757",409544
"Q4659724",421341
"Q6691767",423147
"Q21146310",425916
"Q518611",431790
"Q140680",434217
"Q955372",435049
"Q100451464",437770
"Q335508",441277
"Q85323361",441802
"Q810855",444818
"Q3231484",445499
"Q535628",447006
"Q871180",450543
"Q1376152",469017
"Q15052287",469246
"Q337747",476746
"Q18603028",477061
"Q7335858",478369
"Q1939262",505451
"Q3793325",508011
"Q56000467",527074
"Q5466601",531890
"Q16251971",532177
"Q5618856",554787
"Q28457039",563065
"Q6843812",563543
"Q65032421",564469
"Q10932623",584448
"Q15136245",614268
"Q24815",615891
"Q15900206",617638
"Q18209382",303332
"Q5351688",304164
"Q3828544",308159
"Q1923017",310306
"Q822073",312080
"Q1862822",319853
"Q54973",321708
"Q2018199",321894
"Q4695146",324274
"Q4101725",325054
"Q2905706",327379
"Q4631576",327686
"Q1963096",329623
"Q6464806",330863
"Q105426085",331236
"Q957308",331312
"Q22047714",331629
"Q28501671",331693
"Q20949909",332128
"Q28609115",332264
"Q702014",332869
"Q1880693",333159
"Q2028820",333486
"Q11578091",333781
"Q58094592",334525
"Q3302407",338279
"Q113163737",341721
"Q27958258",341936
"Q5742778",349890
"Q4329121",352554
"Q100551676",357423
"Q3235471",359141
"Q2125194",360587
"Q1042247",360678
"Q3231608",378794
"Q2534044",380804
"Q60849378",382156
"Q5768677",383384
"Q28056410",386517
"Q3547311",395828
"Q6434153",397314
"Q3230822",399146
"Q2058066",400860
"Q18111449",405880
"Q12125981",407947
"Q16652906",410588
"Q24905141",414636
"Q6683572",418767
"Q5732393",423909
"Q73023523",432532
"Q28146833",433363
"Q18613863",436720
"Q3787700",438974
"Q1895453",440317
"Q16636715",440483
"Q29216792",441116
"Q5455955",443727
"Q6311135",445153
"Q3772146",445779
"Q927826",446540
"Q2986168",448365
"Q1869693",456274
"Q1856233",458514
"Q4518370",459064
"Q642795",462635
"Q21869391",465265
"Q5350685",468554
"Q219392",482016
"Q19520525",482516
"Q6110284",484429
"Q117822256",485996
"Q13059949",491187
"Q664318",491861
"Q1877824",495185
"Q4658624",502495
"Q58233116",508123
"Q402758",509927
"Q3927636",511700
"Q1219179",513701
"Q4491732",514950
"Q18572136",519052
"Q194346",519102
"Q6933793",526788
"Q653473",526819
"Q7084719",530484
"Q16912614",534185
"Q4744921",534722
"Q4339503",537446
"Q4788459",538838
"Q3976776",540518
"Q111264139",543101
"Q24705532",544162
"Q6039036",550692
"Q8058995",559792
"Q1211929",564864
"Q11325176",572595
"Q27826501",573989
"Q1857673",576195
"Q3067519",579940
"Q3352231",590342
"Q1331014",149118
"Q1984568",151446
"Q3553801",152491
"Q151632",154906
"Q2331487",156205
"Q12125242",157254
"Q17354937",157621
"Q22000652",159310
"Q1198541",162318
"Q797922",162590
"Q3036009",163359
"Q2602513",163966
"Q4158615",165107
"Q1189580",165289
"Q907611",169791
"Q64087826",170320
"Q119060021",171136
"Q25207873",172707
"Q14955335",173417
"Q946389",183568
"Q105806948",188322
"Q1674806",190335
"Q3978441",190736
"Q3011267",190745
"Q45830266",191563
"Q3208835",192823
"Q3040979",194349
"Q2270848",195631
"Q56275434",199076
"Q18786768",199154
"Q3997689",199491
"Q4237143",199717
"Q47815257",200785
"Q3417027",201190
"Q3202628",202649
"Q5238699",203837
"Q18153468",210613
"Q637769",211316
"Q3220969",212393
"Q930887",212422
"Q6494265",215656
"Q110418813",218529
"Q5769885",218563
"Q23684089",219192
"Q1087186",219660
"Q269575",220630
"Q3823244",220782
"Q5003210",221855
"Q9195676",222678
"Q719493",224559
"Q3933794",226302
"Q701252",227719
"Q5827071",228652
"Q125076",230028
"Q616700",232558
"Q1197772",235202
"Q763156",240123
"Q25136546",240348
"Q16635113",241889
"Q106103421",242779
"Q3549706",242843
"Q2539202",244558
"Q3460236",246092
"Q2110724",247007
"Q54993",252787
"Q5971307",253280
"Q1684268",254082
"Q3787612",254833
"Q6072020",255012
"Q1179070",256617
"Q11224389",258917
"Q722267",259057
"Q12125055",259154
"Q5655256",259231
"Q5966908",261315
"Q7758070",270343
"Q165394",272340
"Q25410304",272839
"Q22802350",277674
"Q96832635",278342
"Q20728918",280429
"Q3617521",281063
"Q56816884",287075
"Q5760086",289051
"Q111610018",289434
"Q3232555",289640
"Q2087538",289756
"Q18149251",292420
"Q1456000",292777
"Q30929305",293962
"Q3560878",294202
"Q794395",294714
"Q3224863",296826
"Q2100799",297309
"Q324540",301688
"Q3667322",302839
"Q5477710",303606
"Q3224633",311653
"Q3842210",318950
"Q27663881",319201
"Q11907304",630567
"Q3828458",635571
"Q4004180",635754
"Q104640564",636917
"Q3754718",637055
"Q3220739",642831
"Q25350238",643307
"Q7821475",643564
"Q2136097",645156
"Q1170016",645364
"Q19886109",646619
"Q33256094",650499
"Q3823225",651486
"Q3953300",652157
"Q2192521",654381
"Q3280621",654609
"Q7943109",655170
"Q492019",655247
"Q15270699",663457
"Q2866976",664307
"Q2534144",666558
"Q24905645",666573
"Q7732790",667001
"Q4825993",670588
"Q3235132",671221
"Q6312875",678180
"Q2884686",684849
"Q3791381",684880
"Q5661779",686860
"Q4677759",687242
"Q2407956",687252
"Q3230685",688793
"Q14757091",691063
"Q3319163",692095
"Q61837900",696126
"Q22000059",698003
"Q23746464",699404
"Q15613272",700357
"Q64166529",701802
"Q498281",706180
"Q103569",708792
"Q5140029",711490
"Q27168722",715238
"Q61786454",715784
"Q2227506",716555
"Q1702748",716775
"Q1153505",717268
"Q820571",719916
"Q21480325",741525
"Q6124429",744501
"Q17452082",745762
"Q3602620",747380
"Q47457943",748309
"Q905613",748691
"Q2184361",754952
"Q625401",756079
"Q2662206",756119
"Q10862358",756813
"Q4665768",759102
"Q2602267",761692
"Q16719933",762898
"Q1961627",766528
"Q1209018",767975
"Q5202339",772569
"Q3510538",774851
"Q244929",775810
"Q1983355",776052
"Q28704091",783708
"Q4630451",785164
"Q1072774",785574
"Q39082126",794893
"Q9761127",795952
"Q1746736",802175
"Q3794355",803943
"Q207482",810245
"Q23013699",812212
"Q431140",812522
"Q28670199",814159
"Q505297",814735
"Q2222063",822646
"Q3233535",822786
"Q4126735",831394
"Q123055316",832993
"Q27959583",836036
"Q24940238",842791
"Q3521741",850256
"Q3148534",850576
"Q2060044",852017
"Q9171552",853620
"Q19510423",855293
"Q18406872",858509
"Q2162060",859166
"Q7841697",859198
"Q6061587",859975
"Q62073359",861259
"Q7242216",861827
"Q2870531",862088
"Q2457354",862296
"Q48674014",862426
"Q2221717",862627
"Q62124115",162278
"Q17274866",162635
"Q3917205",163783
"Q1763166",166017
"Q748901",166545
"Q4013791",167167
"Q2551207",167571
"Q1131279",167982
"Q2220856",169287
"Q19263889",169693
"Q70106936",169730
"Q26257616",170125
"Q113364550",188639
"Q23652121",192303
"Q11538162",197436
"Q11725891",197684
"Q1211697",198373
"Q17040489",199559
"Q996159",201702
"Q4050496",203286
"Q508055",203790
"Q18124860",204262
"Q50327588",204560
"Q3360508",205649
"Q3177375",207500
"Q50413319",208880
"Q120863819",212040
"Q6422138",212844
"Q18703896",215318
"Q813441",216300
"Q71171225",221490
"Q4733491",227469
"Q108919489",227540
"Q3740171",227870
"Q27050841",228379
"Q6155865",228934
"Q3514609",229145
"Q3763681",230494
"Q7768687",232109
"Q5318642",233441
"Q734186",234952
"Q5967457",238490
"Q20729743",238659
"Q61470999",239115
"Q42049259",239275
"Q122113",239400
"Q18590634",239852
"Q21190603",239943
"Q1642343",240318
"Q12125115",242289
"Q1069050",242729
"Q5427562",243896
"Q16993541",252065
"Q917248",253861
"Q64714205",254309
"Q1479392",256074
"Q56695747",262886
"Q28196",263630
"Q10540363",264824
"Q2071862",267750
"Q5929820",270143
"Q3312846",272114
"Q421875",274739
"Q97728862",278051
"Q100976283",278107
"Q18327423",285657
"Q2963323",286600
"Q3315828",288691
"Q108677902",299671
"Q1109094",302464
"Q167265",303622
"Q21697406",307521
"Q2054929",308066
"Q343667",309067
"Q324817",311758
"Q112801489",313208
"Q510388",317347
"Q1217591",320760
"Q42048507",321622
"Q12175479",325452
"Q3373870",325685
"Q18633912",329054
"Q20814562",329889
"Q4131560",330582
"Q6912807",331058
"Q300345",331117
"Q3231692",332637
"Q7755693",332868
"Q7747589",337371
"Q6067893",341126
"Q57959131",347610
"Q3019373",348669
"Q653917",350207
"Q22004344",352115
"Q165651",353403
"Q2069629",353705
"Q4973439",358979
"Q27536586",360643
"Q97669847",360659
"Q2624114",363749
"Q3411629",865660
"Q747034",867268
"Q4995631",867283
"Q2883694",868549
"Q284656",869285
"Q2593049",870922
"Q3235564",871513
"Q7114841",871617
"Q51960023",873563
"Q3210740",874808
"Q15913338",875150
"Q4729856",875684
"Q4356860",875828
"Q5246862",876788
"Q444138",878735
"Q107489413",879154
"Q18988801",880640
"Q4801321",882284
"Q6918241",883028
"Q7092972",885360
"Q2394890",887944
"Q2461978",888904
"Q27431270",892286
"Q24905635",892297
"Q1153586",893133
"Q5826652",896573
"Q15841768",896729
"Q640979",916209
"Q45264912",916912
"Q972154",917494
"Q2203198",934025
"Q13380375",934037
"Q1215931",934343
"Q20814849",934745
"Q108774",935470
"Q2186004",936728
"Q16587667",948024
"Q1402514",957628
"Q3287432",960628
"Q7719874",960712
"Q15644612",981740
"Q3817881",990635
"Q4327978",990771
"Q3427776",990915
"Q466727",994383
"Q20001947",102771
"Q4761817",105878
"Q18171826",107409
"Q735716",109165
"Q4204793",109699
"Q155458",110474
"Q319783",114579
"Q3607587",116691
"Q3037273",118653
"Q1754021",121487
"Q3332695",122481
"Q17509315",125658
"Q7763646",125719
"Q16303504",126183
"Q43303428",127507
"Q7096812",128193
"Q1211217",128968
"Q24026015",130338
"Q1968798",131932
"Q3235899",134732
"Q11238582",135958
"Q815263",138890
"Q3496536",140223
"Q3202245",142422
"Q89678678",143559
"Q12756375",143913
"Q5182708",144343
"Q1228191",144468
"Q104884452",146607
"Q3528294",146757
"Q501995",147394
"Q20058718",147843
"Q3068933",147973
"Q61829915",152841
"Q26898647",154631
"Q2104265",154643
"Q1306265",163394
"Q33525757",164294
"Q1217194",165616
"Q109053940",165782
"Q21009548",166103
"Q17639852",168493
"Q1162380",169556
"Q16610201",169616
"Q6143222",170164
"Q256416",170492
"Q20729732",170773
"Q5070753",170803
"Q1373570",173016
"Q7454665",175744
"Q5093291",177863
"Q3210692",179382
"Q3576639",182136
"Q2259762",185447
"Q4659858",185449
"Q3485627",323810
"Q3226252",325438
"Q3395232",326154
"Q4742564",326528
"Q110402386",326970
"Q3693349",329483
"Q3503339",332528
"Q109962503",334724
"Q7979393",334993
"Q15026894",335090
"Q850276",335175
"Q10717086",336171
"Q15040818",337476
"Q470692",341251
"Q3980930",341415
"Q3683746",341868
"Q2891298",342042
"Q16533832",342050
"Q28497081",342397
"Q18709336",348541
"Q4655966",349343
"Q24000043",363157
"Q179100",363469
"Q65540183",363641
"Q5044184",363731
"Q2125739",368989
"Q29906267",373983
"Q187999",384771
"Q628139",388183
"Q2095992",393460
"Q6083915",398167
"Q6772277",403802
"Q16664476",405398
"Q15901539",406856
"Q1198144",406888
"Q2088624",407880
"Q625248",417561
"Q1194475",419112
"Q3282511",421589
"Q10533236",422454
"Q23999306",434990
"Q2342185",436685
"Q759938",437278
"Q25455486",438363
"Q38240176",441111
"Q441780",441136
"Q3035888",441445
"Q22342910",442351
"Q21775647",443876
"Q19363823",444441
"Q1749705",445374
"Q18636477",449358
"Q1483848",452322
"Q1617066",454069
"Q7718458",459535
"Q3423405",464181
"Q1090711",464275
"Q375034",466181
"Q548978",467793
"Q2095063",471232
"Q2082212",480022
"Q7562336",480399
"Q18125913",481109
"Q29963294",483918
"Q997206",483922
"Q2748378",486517
"Q65234496",492052
"Q98767248",492116
"Q21040971",492284
"Q17036671",493854
"Q66841658",504251
"Q2091109",510825
"Q16613892",514850
"Q7845294",516553
"Q3210487",517958
"Q2092110",518805
"Q30605553",520083
"Q16587628",520387
"Q2106565",520861
"Q6289585",527024
"Q26991331",527681
"Q2753566",531897
"Q92786243",531957
"Q21646230",533566
"Q7775834",534170
"Q21065355",535418
"Q342637",537590
"Q3697189",542274
"Q4946627",542987
"Q15997390",545377
"Q3227182",546011
"Q3793948",551068
"Q1491229",565863
"Q2111962",570670
"Q1634401",581448
"Q2080373",583082
"Q2097666",586293
"Q3067452",588317
"Q5651756",588407
"Q2368465",589050
"Q20064857",592535
"Q4839266",594297
"Q20972620",596137
"Q1910940",598277
"Q12314758",601237
"Q2947128",603712
"Q7317300",605513
"Q4765594",608078
"Q624658",608113
"Q3290584",608242
"Q245227",609019
"Q3214091",614468
"Q22130661",617070
"Q3740066",617365
"Q62271441",623611
"Q15809015",625335
"Q1759395",634506
"Q31899113",640469
"Q7280700",642161
"Q10337179",646165
"Q22674088",647795
"Q5825961",652732
"Q12690359",653526
"Q1850866",654426
"Q2524426",654449
"Q3204606",655057
"Q2567698",668039
"Q1890426",676134
"Q16139961",680688
"Q3151603",686263
"Q3651655",687562
"Q4197696",689802
"Q28001026",690955
"Q476225",691049
"Q6423170",693340
"Q19361054",693487
"Q7683762",703071
"Q6270140",708266
"Q3284929",710666
"Q753367",716012
"Q1212609",716287
"Q1474562",716368
"Q1857747",726417
"Q3000863",732704
"Q1197125",735558
"Q249967",744102
"Q15040720",750949
"Q4840471",752506
"Q1714120",752697
"Q6182138",769565
"Q2466760",779768
"Q15154975",779937
"Q1883282",787508
"Q105716225",788490
"Q1193433",789209
"Q22000487",789516
"Q536676",789579
"Q3830195",792508
"Q467227",796162
"Q2908724",802540
"Q3688872",807039
"Q54860858",807110
"Q56757957",807725
"Q51808736",810190
"Q3205827",812655
"Q893926",814362
"Q2919553",814436
"Q6426305",814445
"Q3023872",818255
"Q5940355",819745
"Q5188796",821779
"Q20747599",821818
"Q7750023",825959
"Q82519",826885
"Q18713337",828491
"Q25999957",833253
"Q18511217",836388
"Q6036024",843275
"Q1848876",847873
"Q3211595",852075
"Q26707083",854328
"Q1862218",855818
"Q1217678",856045
"Q3842384",856160
"Q1890576",860953
"Q1170463",864550
"Q17007229",866456
"Q9366585",867319
"Q838149",871444
"Q3474930",872123
"Q836298",874811
"Q7859084",875098
"Q3202082",876071
"Q27646551",878267
"Q156519",885187
"Q3019987",886710
"Q17033755",887268
"Q1113303",888227
"Q16334727",888787
"Q3129805",890217
"Q2465516",189085
"Q3226438",189818
"Q6019861",196551
"Q753899",198916
"Q10483442",199266
"Q4690792",201804
"Q627327",202138
"Q3043368",202419
"Q64160852",202651
"Q22905756",202805
"Q117477390",204287
"Q3084243",207114
"Q426418",208318
"Q5391720",210006
"Q2267635",213283
"Q18418",217639
"Q1532742",218330
"Q3430110",218604
"Q3472481",219791
"Q2561940",221777
"Q9355977",222657
"Q553174",223193
"Q2834717",226546
"Q12268555",228013
"Q3714725",230133
"Q7584005",231289
"Q3413483",231444
"Q2613881",231761
"Q5731746",232548
"Q911271",233472
"Q3319924",234058
"Q20022669",236046
"Q108614936",237463
"Q3854779",237793
"Q1255499",239766
"Q66069447",240113
"Q19816064",243180
"Q112951",244398
"Q2640845",246087
"Q4876343",248523
"Q1326400",249161
"Q18811602",251569
"Q1615516",252100
"Q3016381",252109
"Q1140578",252628
"Q7295897",255333
"Q3976724",255800
"Q6541507",257089
"Q26913102",257506
"Q16930930",257751
"Q2276637",257926
"Q17564587",259102
"Q5307500",260560
"Q3823495",260899
"Q16938850",265397
"Q53703",266080
"Q3628243",267602
"Q108760382",270023
"Q19947839",270139
"Q16679764",272506
"Q61740797",274927
"Q325758",283359
"Q3388807",294601
"Q122853376",299618
"Q92955381",303740
"Q7091943",304045
"Q16253731",306210
"Q105979399",307704
"Q963837",308852
"Q9666186",313539
"Q27958314",315660
"Q7637436",316033
"Q16249163",316900
"Q2025326",316905
"Q70245287",317458
"Q2972320",317521
"Q16745109",322442
"Q2259720",322467
"Q24905850",326141
"Q3576813",330438
"Q7764735",331507
"Q1474127",331521
"Q118072043",332764
"Q646372",333974
"Q3207329",334758
"Q15046066",337119
"Q16302005",339717
"Q5619345",344621
"Q71171211",352042
"Q113641997",356200
"Q5457423",356243
"Q111678595",358824
"Q3894939",362678
"Q56070922",373541
"Q4007140",374546
"Q10387453",375253
"Q2245295",377111
"Q7568310",378275
"Q11932049",379480
"Q496907",381201
"Q3859808",590125
"Q22905777",590800
"Q2084223",591993
"Q554984",594271
"Q7975398",601080
"Q25395172",601476
"Q3213307",601724
"Q97625988",601888
"Q26897516",603827
"Q18170412",603869
"Q23747502",605609
"Q6466233",606708
"Q16530576",606856
"Q114315603",607536
"Q110779861",608106
"Q998317",610006
"Q1214594",610090
"Q4415145",611814
"Q5966805",614032
"Q16249363",614425
"Q937853",615926
"Q3416461",617327
"Q2094720",622439
"Q29317144",623043
"Q4327784",630443
"Q2059143",631365
"Q483795",636379
"Q651539",637552
"Q5238177",644666
"Q2102753",644931
"Q2082786",645065
"Q12124836",646600
"Q1798105",646724
"Q16681824",649340
"Q162650",653225
"Q1767513",661993
"Q6012325",670312
"Q3205378",676299
"Q96773115",676832
"Q16953671",678409
"Q6451967",680087
"Q7312090",685755
"Q7170471",688468
"Q3356595",688592
"Q3845426",692254
"Q6690987",692638
"Q11767236",694807
"Q836474",696134
"Q24050256",696687
"Q797875",697580
"Q35076799",702061
"Q55597010",705856
"Q18511320",706669
"Q1499219",710485
"Q892035",715284
"Q15622377",716075
"Q27996992",720982
"Q64759819",722694
"Q27958044",723916
"Q6010705",733001
"Q18199331",735081
"Q1437026",735631
"Q2097072",736371
"Q5711085",737129
"Q492000",737296
"Q5824568",742517
"Q119205965",746572
"Q15812743",748605
"Q268308",751618
"Q2061772",754749
"Q5676646",758230
"Q17014394",758826
"Q1300488",758831
"Q3407576",760777
"Q1272933",765597
"Q6082855",766104
"Q1674134",767503
"Q951974",767961
"Q28369636",786519
"Q16912307",789295
"Q2277024",790320
"Q25395940",791041
"Q25136310",795995
"Q24905731",796555
"Q12306379",796662
"Q4747613",799516
"Q1740610",803382
"Q3961722",806179
"Q2849712",811781
"Q3991830",822438
"Q18153091",822671
"Q2081311",823419
"Q18210045",825138
"Q22350787",825632
"Q551410",828134
"Q7692435",828534
"Q3603020",830480
"Q2496775",833391
"Q3233588",835734
"Q842118",837889
"Q467379",381588
"Q3633163",382185
"Q2254009",383729
"Q16919664",384915
"Q319174",385177
"Q2236738",390346
"Q85810369",397046
"Q27964387",397411
"Q11216402",398018
"Q6651685",398928
"Q3331250",401960
"Q2844865",403200
"Q3006996",403965
"Q5505688",407406
"Q1203252",408649
"Q2276272",410058
"Q666447",410151
"Q7070194",410613
"Q50323142",413856
"Q2266404",415206
"Q17327204",416520
"Q653733",425965
"Q3016702",428361
"Q28736927",431619
"Q1144080",433549
"Q4959586",434971
"Q21527759",436778
"Q1143501",438216
"Q3485017",439402
"Q7219231",440120
"Q9048462",440673
"Q1164493",441433
"Q3794932",441749
"Q5978164",442325
"Q2947620",449071
"Q377923",461282
"Q18289653",464342
"Q8076788",464584
"Q1333346",466561
"Q16952472",467701
"Q2747684",470949
"Q6690920",480380
"Q716061",485582
"Q21480365",487524
"Q4340412",492484
"Q7293869",493638
"Q100505269",511576
"Q100273082",512423
"Q3978099",512427
"Q3713503",518483
"Q7759695",524979
"Q15804939",526869
"Q59634",530199
"Q56816969",530280
"Q4373872",531409
"Q12008230",531685
"Q731789",532109
"Q117316469",532212
"Q25998007",536179
"Q18170523",536468
"Q13411303",536510
"Q3225640",537199
"Q2830443",540812
"Q48672779",542687
"Q1754840",545596
"Q18419755",546543
"Q2247706",560971
"Q7735979",561269
"Q2271049",562058
"Q18152684",562266
"Q3111799",564486
"Q30744670",564842
"Q2259813",566777
"Q2251313",571743
"Q18572138",573053
"Q483389",574852
"Q16501820",577817
"Q2255531",581394
"Q2263869",583255
"Q55540000",591815
"Q1707931",591984
"Q1117019",592708
"Q88572813",592893
"Q15710839",594719
"Q1306837",595187
"Q29168223",595335
"Q21527778",595361
"Q493337",595376
"Q50618778",597181
"Q2246766",597961
"Q12124707",601153
"Q2497101",601220
"Q4026942",602090
"Q1552174",603184
"Q18393824",605164
"Q4292423",605506
"Q7018401",605529
"Q5266371",605975
"Q20728235",608174
"Q16202837",608579
"Q60583828",364874
"Q17144772",365392
"Q108551169",366595
"Q1760391",369158
"Q21646983",371639
"Q886",372160
"Q2063677",372672
"Q7044789",396872
"Q5918429",399594
"Q107096526",403812
"Q34336703",404259
"Q4321481",405616
"Q6464022",406654
"Q61726941",408160
"Q2409630",408369
"Q3562784",409729
"Q115214014",410557
"Q2065937",422987
"Q1236304",428804
"Q118640932",432922
"Q259389",440100
"Q13732569",440165
"Q6937680",440330
"Q112623225",441844
"Q2052473",444221
"Q404298",450612
"Q197011",452122
"Q605374",459468
"Q2892480",461954
"Q7740651",464865
"Q2047218",467932
"Q73944",477276
"Q1655418",481632
"Q112166464",481849
"Q6270115",482290
"Q1856418",482723
"Q19516316",482940
"Q4003574",488308
"Q108934012",489115
"Q59707291",493283
"Q2060752",497827
"Q2014846",498501
"Q6961976",504635
"Q114248411",506541
"Q7745495",508530
"Q15063015",509360
"Q2073178",509831
"Q25208881",514642
"Q4658057",516146
"Q2876631",517609
"Q18786505",518355
"Q20720669",518486
"Q5173134",522685
"Q100776005",524034
"Q3027987",528466
"Q55196866",535280
"Q8046316",537541
"Q15045257",538416
"Q18161925",544333
"Q2071944",544397
"Q24204825",546186
"Q836393",549731
"Q1533604",561843
"Q94533653",563212
"Q4373817",572580
"Q46992821",586941
"Q5492708",586950
"Q16738008",587441
"Q2253496",587593
"Q119238688",588987
"Q6803115",589933
"Q1382430",590029
"Q5299488",591525
"Q1215049",596312
"Q21646028",597074
"Q1246056",598212
"Q3772044",598264
"Q5561522",599774
"Q30513392",607694
"Q12164415",608093
"Q2071987",633871
"Q42947723",637240
"Q12797357",642571
"Q252084",642834
"Q1961612",648038
"Q21055161",655216
"Q65032692",656850
"Q4926554",658490
"Q3483977",666502
"Q2034354",671872
"Q5806012",687283
"Q20649582",691554
"Q97036383",692591
"Q7091876",698815
"Q4728591",701189
"Q117291160",704338
"Q2052114",705222
"Q5533748",708305
"Q3415869",715019
"Q2062601",717402
"Q5619371",890769
"Q1212928",907240
"Q1889399",922674
"Q6094428",929156
"Q5017278",933321
"Q5031528",934293
"Q110897706",935773
"Q1890771",946251
"Q5900578",970947
"Q60738068",980798
"Q10922227",982140
"Q16212948",984994
"Q1875134",992740
"Q5601708",995078
"Q7726620",997363
"Q115206376",106479
"Q688848",111485
"Q6091779",115512
"Q20962264",116465
"Q21528200",118334
"Q3240551",122106
"Q5415209",128780
"Q20026865",130019
"Q3223626",131741
"Q15627841",142729
"Q1470997",145167
"Q2341755",146580
"Q3411336",150453
"Q739440",152172
"Q18340884",153122
"Q17297410",153786
"Q2700632",154271
"Q1466744",158301
"Q1213706",158462
"Q1899446",159858
"Q631841",159984
"Q2332093",161542
"Q3208782",163816
"Q25491348",165229
"Q21161781",167344
"Q5434652",169134
"Q1913681",169631
"Q19854315",170204
"Q3534370",174181
"Q7284621",174672
"Q724770",175865
"Q117793835",178217
"Q3477268",181192
"Q111672645",182358
"Q1131403",185598
"Q48963399",187744
"Q27941572",192786
"Q3332148",194312
"Q25461051",194440
"Q3306795",195788
"Q18923461",200287
"Q2907138",200382
"Q5644099",203556
"Q71171219",206266
"Q2699600",209970
"Q12593668",212733
"Q15966843",214157
"Q15078029",214466
"Q22000012",217014
"Q2930286",217993
"Q38463402",218411
"Q2923865",218609
"Q544910",218851
"Q2443495",221284
"Q4880861",222609
"Q1427781",227069
"Q29011389",229143
"Q3645188",229274
"Q4376921",231678
"Q5978916",231949
"Q18708859",233521
"Q3514299",234957
"Q2778500",236015
"Q27038268",236815
"Q2129738",241018
"Q3232549",241330
"Q21646523",241662
"Q4004363",242781
"Q30644591",243349
"Q1678326",243672
"Q16955110",244544
"Q3638879",246167
"Q7729657",248261
"Q3823999",249502
"Q1250650",252575
"Q12757763",253058
"Q6473329",256981
"Q840983",257126
"Q5548287",257701
"Q23055812",260257
"Q113384160",261373
"Q3523320",261480
"Q3576008",262208
"Q7631389",263304
"Q4996826",263886
"Q117425241",942655
"Q4025314",942868
"Q16684153",946108
"Q15945264",948641
"Q1168169",965057
"Q15919900",974371
"Q2388002",982503
"Q2349547",983950
"Q648176",990603
"Q1768470",992452
"Q3223129",994357
"Q2337953",995695
"Q3625296",114585
"Q5045265",115108
"Q3293902",117937
"Q1366919",126351
"Q26684621",126472
"Q3204027",127219
"Q21015357",128215
"Q5748996",130981
"Q2946978",133595
"Q2062083",134493
"Q28503559",134606
"Q1501524",136440
"Q61672556",137213
"Q685785",137646
"Q2406465",138893
"Q50413383",142404
"Q1211069",143284
"Q1197720",147976
"Q379041",148853
"Q18089067",149769
"Q1279813",150527
"Q2734251",151481
"Q10341850",152788
"Q5366123",154966
"Q161700",155108
"Q1148134",158244
"Q1188941",158815
"Q1758014",158901
"Q55630238",159480
"Q104218007",162030
"Q1304555",164227
"Q16250697",169447
"Q20814829",171042
"Q4655440",171114
"Q19364060",171913
"Q568696",176941
"Q5890685",178187
"Q1193481",178743
"Q711516",178768
"Q18170520",182984
"Q12752499",187274
"Q19360417",189816
"Q3209064",193533
"Q330803",194510
"Q6012548",195752
"Q30750668",196562
"Q4658714",200497
"Q16466189",201749
"Q3795781",202333
"Q3785797",208320
"Q2406977",208565
"Q961829",210846
"Q325691",211093
"Q21008124",211878
"Q2404801",212137
"Q3211614",212827
"Q12102774",213251
"Q19685580",215267
"Q996020",216312
"Q742882",219859
"Q2411784",220544
"Q1984765",221354
"Q18674915",223753
"Q36491762",224063
"Q682225",225060
"Q3505483",225644
"Q2313572",225905
"Q4308467",230792
"Q3143675",233217
"Q12759928",234154
"Q5060040",236717
"Q56704597",237040
"Q10381385",240293
"Q1635199",242953
"Q25303431",247154
"Q738662",247742
"Q11796383",248821
"Q12034614",250421
"Q3271492",254599
"Q18111262",254660
"Q8990628",259620
"Q7745882",265346
"Q19726975",266694
"Q1747149",267974
"Q28496699",268176
"Q18149178",268498
"Q2399988",268736
"Q378748",269643
"Q10288763",841177
"Q5094028",853918
"Q3311596",857483
"Q4445162",858105
"Q72586066",860771
"Q15915379",861482
"Q1699579",861643
"Q2594316",862891
"Q3522976",867338
"Q4447747",869068
"Q1976498",870058
"Q5230417",870715
"Q2363879",871102
"Q1211705",873596
"Q12111996",874165
"Q20853201",875541
"Q26884073",875753
"Q3294820",875850
"Q39293164",876632
"Q2601347",877293
"Q5166329",879418
"Q2085298",883106
"Q602750",884129
"Q84158585",884315
"Q17634968",885173
"Q1305031",887116
"Q21931680",888929
"Q27958291",889781
"Q331265",890131
"Q17150575",890522
"Q7757028",898599
"Q6586787",900539
"Q33546755",901688
"Q467076",933663
"Q2108658",936419
"Q2094579",944161
"Q22079346",948110
"Q6120391",948423
