"QID","countryLabel"
"Q6006579","Turkey"
"Q5695967","Spain"
"Q6017691","Turkey"
"Q6018869","Turkey"
"Q5922969","Australia"
"Q6031888","Turkey"
"Q6033386","Turkey"
"Q5934020","Australia"
"Q6039889","Turkey"
"Q5728351","Spain"
"Q6043913","Turkey"
"Q5730922","Spain"
"Q6050606","Turkey"
"Q6062591","Turkey"
"Q6067615","Turkey"
"Q6069557","Turkey"
"Q6070236","Turkey"
"Q6079834","Turkey"
"Q6084163","Turkey"
"Q6085085","Turkey"
"Q6112017","Chile"
"Q5792085","Spain"
"Q5793330","Spain"
"Q5805499","Spain"
"Q5873006","Peru"
"Q5839228","Spain"
"Q5861995","Spain"
"Q5885206","Spain"
"Q5897868","Spain"
"Q5984808","Argentina"
"Q5963484","Spain"
"Q5969454","Spain"
"Q5984983","Spain"
"Q5989527","Spain"
"Q5989911","Spain"
"Q6024105","Spain"
"Q6393277","Mexico"
"Q6071133","Spain"
"Q5620347","India"
"Q6312954","Australia"
"Q6110408","Spain"
"Q6161768","Spain"
"Q6583383","Israel"
"Q6585645","Israel"
"Q5620440","Canada"
"Q5719536","Canada"
"Q5954322","Japan"
"Q6080339","Japan"
"Q5914858","Canada"
"Q5646566","United Kingdom"
"Q5680824","United Kingdom"
"Q6030199","Canada"
"Q6089452","Canada"
"Q6426004","India"
"Q6589360","France"
"Q5975697","Philippines"
"Q6410530","Japan"
"Q6410686","Japan"
"Q5903471","United Kingdom"
"Q5904540","United Kingdom"
"Q5987928","United Kingdom"
"Q6422219","Canada"
"Q6529894","Canada"
"Q6407309","South Africa"
"Q5869412","Iran"
"Q6516806","United Kingdom"
"Q6659302","United Kingdom"
"Q5685696","United States of America"
"Q5876554","United States of America"
"Q5903471","United States of America"
"Q6014742","United States of America"
"Q6047187","United States of America"
"Q6073094","United States of America"
"Q6075035","United States of America"
"Q6102137","United States of America"
"Q6107567","United States of America"
"Q6155948","United States of America"
"Q6225797","United States of America"
"Q6373523","United States of America"
"Q6405051","United States of America"
"Q6407516","United States of America"
"Q6420004","United States of America"
"Q6421712","United States of America"
"Q6490466","United States of America"
"Q6502174","United States of America"
"Q6514529","United States of America"
"Q6516770","United States of America"
"Q6535870","United States of America"
"Q6654572","United States of America"
"Q6689913","Israel"
"Q6703227","Brazil"
"Q6972890","United Arab Emirates"
"Q7118104","Germany"
"Q6813261","Russia"
"Q6972668","New Zealand"
"Q7243604","Brazil"
"Q7126164","Australia"
"Q6973624","Argentina"
"Q7278580","Finland"
"Q7367039","Portugal"
"Q7270900","Australia"
"Q7270938","Australia"
"Q7259111","New Zealand"
"Q7249852","Argentina"
"Q6728381","Egypt"
"Q7050801","Sweden"
"Q7053244","Sweden"
"Q6744471","Canada"
"Q6756841","Canada"
"Q6934892","Canada"
"Q6736868","Norway"
"Q7008938","Canada"
"Q7373814","India"
"Q7045728","Canada"
"Q7392589","India"
"Q7075989","Canada"
"Q6745872","United Kingdom"
"Q7090325","Canada"
"Q7311782","Japan"
"Q7168755","Canada"
"Q7284931","Canada"
"Q7248445","Colombia"
"Q7367679","Malaysia"
"Q7387002","Canada"
"Q7394920","Malaysia"
"Q7197915","Norway"
"Q7115453","United Kingdom"
"Q7196772","United Kingdom"
"Q7263919","United Kingdom"
"Q7272955","United Kingdom"
"Q7273145","United Kingdom"
"Q7359543","South Africa"
"Q6972890","Iran"
"Q7246757","Slovenia"
"Q6671365","United States of America"
"Q6683941","United States of America"
"Q6715739","United States of America"
"Q6717433","United States of America"
"Q6721904","United States of America"
"Q6744535","United States of America"
"Q6748456","United States of America"
"Q6783592","United States of America"
"Q6820801","United States of America"
"Q6824403","United States of America"
"Q6859039","United States of America"
"Q6907680","United States of America"
"Q6917767","United States of America"
"Q6927081","United States of America"
"Q6948183","United States of America"
"Q6952279","United States of America"
"Q6952999","United States of America"
"Q6972872","United States of America"
"Q7009848","United States of America"
"Q7053610","United States of America"
"Q7058641","United States of America"
"Q7060834","United States of America"
"Q7070470","United States of America"
"Q7073917","United States of America"
"Q7102562","United States of America"
"Q7102772","United States of America"
"Q7112041","United States of America"
"Q7118322","United States of America"
"Q7122712","United States of America"
"Q7155151","United States of America"
"Q7169878","United States of America"
"Q7236723","United States of America"
"Q7247721","United States of America"
"Q7250053","United States of America"
"Q7250799","United States of America"
"Q7261086","United States of America"
"Q7262893","United States of America"
"Q7276847","United States of America"
"Q7286715","United States of America"
"Q7295254","United States of America"
"Q7296408","United States of America"
"Q7303556","United States of America"
"Q7304367","United States of America"
"Q7311005","United States of America"
"Q7354173","United States of America"
"Q7360829","United States of America"
"Q7366534","United States of America"
"Q7380685","United States of America"
"Q7389505","United States of America"
"Q7396373","United States of America"
"Q6869566","Republic of Ireland"
"Q7425991","Finland"
"Q7488442","People's Republic of China"
"Q7488444","People's Republic of China"
"Q7514003","People's Republic of China"
"Q7410158","Australia"
"Q7522398","Turkey"
"Q7602485","Brazil"
"Q7566109","Australia"
"Q7570041","Australia"
"Q7641839","Finland"
"Q7695595","Israel"
"Q7601525","Australia"
"Q7568115","New Zealand"
"Q7687354","Estonia"
"Q7832202","Germany"
"Q7829339","Mexico"
"Q7514003","British Hong Kong"
"Q7730782","New Zealand"
"Q7634417","Spain"
"Q7863699","Australia"
"Q7398909","Denmark"
"Q7560946","Sweden"
"Q7691863","Sweden"
"Q7695747","France"
"Q7667850","India"
"Q7575276","Japan"
"Q7406084","Canada"
"Q7424563","Canada"
"Q7461122","Canada"
"Q7672604","Japan"
"Q7684281","Japan"
"Q7491105","Canada"
"Q7544706","Canada"
"Q7628201","South Korea"
"Q7696797","Canada"
"Q7421058","United Kingdom"
"Q7452222","United Kingdom"
"Q7492286","United Kingdom"
"Q7497366","United Kingdom"
"Q7497371","United Kingdom"
"Q7512312","United Kingdom"
"Q7559866","United Kingdom"
"Q7577020","United Kingdom"
"Q7578288","United Kingdom"
"Q7621359","United Kingdom"
"Q7698270","United Kingdom"
"Q7705892","United Kingdom"
"Q7741451","United Kingdom"
"Q7751831","United Kingdom"
"Q7757177","United Kingdom"
"Q7773736","United Kingdom"
"Q7801550","United Kingdom"
"Q7801656","United Kingdom"
"Q7841393","United Kingdom"
"Q7847497","United Kingdom"
"Q7398933","Iceland"
"Q7847492","Iceland"
"Q7396772","United States of America"
"Q7411497","United States of America"
"Q7439006","United States of America"
"Q7445465","United States of America"
"Q7447341","United States of America"
"Q7460421","United States of America"
"Q7460427","United States of America"
"Q7550454","United States of America"
"Q7550456","United States of America"
"Q7560509","United States of America"
"Q7565032","United States of America"
"Q7573630","United States of America"
"Q7575869","United States of America"
"Q7575889","United States of America"
"Q7581321","United States of America"
"Q7581689","United States of America"
"Q7621235","United States of America"
"Q7628191","United States of America"
"Q7641261","United States of America"
"Q7643346","United States of America"
"Q7673447","United States of America"
"Q7732284","United States of America"
"Q7733855","United States of America"
"Q7733857","United States of America"
"Q7786448","United States of America"
"Q7797072","United States of America"
"Q7801831","United States of America"
"Q7804805","United States of America"
"Q7810226","United States of America"
"Q7812943","United States of America"
"Q7817481","United States of America"
"Q7828079","United States of America"
"Q7840065","United States of America"
"Q7840490","United States of America"
"Q7855903","United States of America"
"Q7860124","United States of America"
"Q7882528","United States of America"
"Q7893895","United States of America"
"Q7894025","United States of America"
"Q7916154","United States of America"
"Q8044587","People's Republic of China"
"Q8034908","Australia"
"Q8028786","Russia"
"Q8204054","Argentina"
"Q8193234","Spain"
"Q8240129","Spain"
"Q8251861","Spain"
"Q8051674","Sweden"
"Q9005250","Mexico"
"Q7975599","Canada"
"Q8210440","Japan"
"Q8069684","Poland"
"Q8563183","Denmark"
"Q9033551","Spain"
"Q9372058","Germany"
"Q7921410","United Kingdom"
"Q7966635","United Kingdom"
"Q7971204","United Kingdom"
"Q7982153","United Kingdom"
"Q7994621","United Kingdom"
"Q8023529","United Kingdom"
"Q8069350","United Kingdom"
"Q9332264","Hungary"
"Q9384514","British Hong Kong"
"Q9400597","British Hong Kong"
"Q10268810","Brazil"
"Q10272801","Brazil"
"Q10277663","Brazil"
"Q10304851","People's Republic of China"
"Q10322952","Portugal"
"Q10347048","People's Republic of China"
"Q10351738","Brazil"
"Q9143596","Poland"
"Q10377464","Brazil"
"Q10394439","Brazil"
"Q9332264","Poland"
"Q9347381","Poland"
"Q9347388","Poland"
"Q9347389","Poland"
"Q9390237","Poland"
"Q10590609","Australia"
"Q9285532","United Kingdom"
"Q10410032","Sweden"
"Q10424135","Sweden"
"Q10453214","Sweden"
"Q10476475","Sweden"
"Q10495171","Sweden"
"Q10495173","Sweden"
"Q10495189","Sweden"
"Q10498467","France"
"Q10498468","France"
"Q10500097","Sweden"
"Q10512753","Sweden"
"Q10539697","Sweden"
"Q10542539","Sweden"
"Q10578172","Sweden"
"Q10581511","Sweden"
"Q10469896","Denmark"
"Q10623185","Sweden"
"Q10639402","Sweden"
"Q10659695","Sweden"
"Q10701588","Sweden"
"Q10717895","Sweden"
"Q10565763","Japan"
"Q10392516","South Korea"
"Q10813424","Japan"
"Q10846470","Japan"
"Q10850942","Japan"
"Q10770879","Vietnam"
"Q10770882","Vietnam"
"Q7920227","United States of America"
"Q7923503","United States of America"
"Q7924442","United States of America"
"Q7936114","United States of America"
"Q7943490","United States of America"
"Q7949667","United States of America"
"Q7951631","United States of America"
"Q7996335","United States of America"
"Q8021105","United States of America"
"Q8024272","United States of America"
"Q8028532","United States of America"
"Q8035724","United States of America"
"Q8036645","United States of America"
"Q8049324","United States of America"
"Q8062956","United States of America"
"Q8063117","United States of America"
"Q8068615","United States of America"
"Q8071490","United States of America"
"Q8072859","United States of America"
"Q8073491","United States of America"
"Q8214167","United States of America"
"Q8565217","United States of America"
"Q8251263","Republic of Ireland"
"Q10301418","United States of America"
"Q10303176","United States of America"
"Q10319190","United States of America"
"Q10374807","United States of America"
"Q10434937","United States of America"
"Q10638461","United States of America"
"Q10872932","People's Republic of China"
"Q10890670","People's Republic of China"
"Q11079561","People's Republic of China"
"Q11352124","Switzerland"
"Q10851308","Japan"
"Q10852701","Japan"
"Q11850227","Finland"
"Q11852789","Finland"
"Q11854398","Finland"
"Q11854635","Finland"
"Q11854643","Finland"
"Q11855697","Finland"
"Q11859381","Finland"
"Q11859484","Finland"
"Q11859563","Finland"
"Q11861564","Finland"
"Q11863496","Finland"
"Q11864358","Finland"
"Q11865616","Finland"
"Q11283902","France"
"Q11868555","Finland"
"Q11871617","Finland"
"Q11871934","Finland"
"Q11883266","Finland"
"Q11884046","Finland"
"Q11888496","Finland"
"Q11888710","Finland"
"Q11894292","Finland"
"Q11894293","Finland"
"Q11896144","Finland"
"Q11896514","Finland"
"Q11899294","Finland"
"Q11901596","Finland"
"Q11901793","Finland"
"Q11902497","Finland"
"Q11902589","Finland"
"Q11337482","France"
"Q11088821","Japan"
"Q11179096","Czech Republic"
"Q11190583","Japan"
"Q11199109","Japan"
"Q11200653","Japan"
"Q11201864","Japan"
"Q11231001","Japan"
"Q11250949","Japan"
"Q11254473","Japan"
"Q11276891","Japan"
"Q11282972","Japan"
"Q11287904","Japan"
"Q11289531","Japan"
"Q11289604","Japan"
"Q11292922","Japan"
"Q11293936","Japan"
"Q11304042","Japan"
"Q11305613","Japan"
"Q11308366","Japan"
"Q11311808","Japan"
"Q11311825","Japan"
"Q11311841","Japan"
"Q11311870","Japan"
"Q11312039","Japan"
"Q11314406","Japan"
"Q11317537","Japan"
"Q11320487","Japan"
"Q11321391","Japan"
"Q11321898","Japan"
"Q11329287","Japan"
"Q11329466","Japan"
"Q11331425","Japan"
"Q11331924","Japan"
"Q11336822","Japan"
"Q11916453","Spain"
"Q11339955","Japan"
"Q11339959","Japan"
"Q11341740","Japan"
"Q11351288","Japan"
"Q11949470","Spain"
"Q11388932","Japan"
"Q11422458","Japan"
"Q11484181","Japan"
"Q11499015","Japan"
"Q11502569","Japan"
"Q11523938","Japan"
"Q11524117","Japan"
"Q11573972","Japan"
"Q11609049","Japan"
"Q11616378","Japan"
"Q11658638","Japan"
"Q11785238","Poland"
"Q11791890","Poland"
"Q11882864","United States of America"
"Q11887890","United States of America"
"Q11225145","Empire of Japan"
"Q11331812","Empire of Japan"
"Q11949849","Spain"
"Q11955266","Spain"
"Q12162653","Spain"
"Q12387121","Spain"
"Q12401098","Spain"
"Q12809583","Turkey"
"Q12810626","Turkey"
"Q12810678","Turkey"
"Q12811996","Turkey"
"Q12812296","Turkey"
"Q12056823","Czech Republic"
"Q12058578","Czech Republic"
"Q13026113","Thailand"
"Q12301653","Denmark"
"Q12302972","Denmark"
"Q12306672","Denmark"
"Q12306712","Denmark"
"Q12307433","Denmark"
"Q12307599","Denmark"
"Q12308368","Denmark"
"Q12309486","Denmark"
"Q12312120","Denmark"
"Q12327304","Denmark"
"Q12327545","Denmark"
"Q12329908","Denmark"
"Q12330339","Denmark"
"Q12341741","Denmark"
"Q12342300","Denmark"
"Q12342957","Denmark"
"Q12190056","Egypt"
"Q11956464","Norway"
"Q11963364","Norway"
"Q11968631","Norway"
"Q11969844","Norway"
"Q11989449","Norway"
"Q11989890","Norway"
"Q11996736","Norway"
"Q12001100","Norway"
"Q12005220","Norway"
"Q12006943","Norway"
"Q13420050","People's Republic of China"
"Q13474825","Belgium"
"Q13571479","Belgium"
"Q12874229","Greece"
"Q12329165","Norway"
"Q12588703","South Korea"
"Q12619374","South Korea"
"Q12701848","Malaysia"
"Q12709477","Malaysia"
"Q12711204","Malaysia"
"Q12138691","Ukraine"
"Q12163625","Ukraine"
"Q12960186","Canada"
"Q12217024","Tunisia"
"Q12234312","Tunisia"
"Q14637216","Romania"
"Q14101391","Netherlands"
"Q15052192","Germany"
"Q15064803","Germany"
"Q13424767","Ukraine"
"Q14508383","Japan"
"Q15275043","New Zealand"
"Q13052227","Armenia"
"Q15154276","France"
"Q15794414","Germany"
"Q14437403","Norway"
"Q15834771","Germany"
"Q15850488","Germany"
"Q15227703","France"
"Q15242318","France"
"Q15242433","France"
"Q15810932","Austria"
"Q15845313","Sweden"
"Q15730367","South Korea"
"Q12495745","Indonesia"
"Q12498661","Indonesia"
"Q12512558","Indonesia"
"Q12696352","Indonesia"
"Q14481463","Iceland"
"Q14933723","Indonesia"
"Q11950961","United States of America"
"Q12062633","United States of America"
"Q13402876","United States of America"
"Q13416804","United States of America"
"Q13157115","Republic of Ireland"
"Q13157864","Republic of Ireland"
"Q13102309","Luxembourg"
"Q13103124","Luxembourg"
"Q13104534","Luxembourg"
"Q14409149","United States of America"
"Q14920514","United States of America"
"Q15477071","Kingdom of Hungary"
"Q12021499","Austria-Hungary"
"Q15851886","Germany"
"Q15941435","Mexico"
"Q16218341","Germany"
"Q16242389","People's Republic of China"
"Q16295348","Germany"
"Q16337296","Brazil"
"Q16001578","British Hong Kong"
"Q16409387","Estonia"
"Q16162037","Russia"
"Q16301812","Spain"
"Q16321327","Italy"
"Q16833779","Brazil"
"Q16535635","Russia"
"Q16520948","Hungary"
"Q16928313","Romania"
"Q16626725","Russia"
"Q16641538","Russia"
"Q16673148","Russia"
"Q16246660","India"
"Q16704899","Russia"
"Q16123245","Egypt"
"Q16711321","Russia"
"Q16144186","Japan"
"Q16057754","Pakistan"
"Q16955997","Australia"
"Q16956463","Australia"
"Q16324267","Denmark"
"Q16218225","Japan"
"Q16545070","France"
"Q16545771","France"
"Q15993918","Poland"
"Q16626839","France"
"Q16637274","France"
"Q16640927","France"
"Q16661987","France"
"Q16159982","South Korea"
"Q16164132","South Korea"
"Q16675753","France"
"Q16677238","France"
"Q16678046","France"
"Q16679546","France"
"Q16680411","France"
"Q16681507","France"
"Q16683927","France"
"Q16684411","France"
"Q16261421","South Korea"
"Q16824324","France"
"Q16825684","Denmark"
"Q16824512","India"
"Q16875596","India"
"Q16949440","India"
"Q16828691","Japan"
"Q16725741","South Korea"
"Q16880055","Canada"
"Q16911977","Canada"
"Q16954085","Canada"
"Q16824419","United Kingdom"
"Q16839205","United Kingdom"
"Q16852264","United Kingdom"
"Q16937359","United Kingdom"
"Q16955312","United Kingdom"
"Q16693899","Ukraine"
"Q16925094","Republic of China"
"Q16481466","Vietnam"
"Q16220833","Indonesia"
"Q16419434","Iceland"
"Q16513838","Indonesia"
"Q15868091","United States of America"
"Q15994987","United States of America"
"Q15995539","United States of America"
"Q16155590","United States of America"
"Q16240771","United States of America"
"Q16242963","United States of America"
"Q16246881","United States of America"
"Q16248298","United States of America"
"Q16248642","United States of America"
"Q16249090","United States of America"
"Q16249615","United States of America"
"Q16250837","United States of America"
"Q16251300","United States of America"
"Q16253226","United States of America"
"Q16253383","United States of America"
"Q16254330","United States of America"
"Q16254954","United States of America"
"Q16634789","United States of America"
"Q16744236","United States of America"
"Q16840264","United States of America"
"Q16938614","United States of America"
"Q16947746","United States of America"
"Q16952742","United States of America"
"Q16958660","United States of America"
"Q16960149","United States of America"
"Q16961108","United States of America"
"Q16962429","United States of America"
"Q16962803","United States of America"
"Q16965879","United States of America"
"Q16466235","Luxembourg"
"Q16852254","Soviet Union"
"Q17124268","Germany"
"Q17001028","Australia"
"Q17001446","Australia"
"Q17034359","Australia"
"Q17145684","Switzerland"
"Q17377985","Germany"
"Q17084064","Russia"
"Q17500543","People's Republic of China"
"Q17067950","Bangladesh"
"Q17093756","France"
"Q16981473","Denmark"
"Q16966555","India"
"Q17012703","Greece"
"Q17149205","France"
"Q17037236","India"
"Q17049474","India"
"Q17053928","India"
"Q17064399","India"
"Q17072554","India"
"Q17076389","India"
"Q17082833","India"
"Q17083933","India"
"Q17275620","France"
"Q17152303","India"
"Q17050703","Japan"
"Q17091909","Japan"
"Q17191363","Japan"
"Q17192511","Japan"
"Q17218299","Japan"
"Q17018154","Canada"
"Q17222692","Japan"
"Q17228870","Japan"
"Q17063093","South Korea"
"Q17109548","Canada"
"Q17112076","Canada"
"Q17086647","Philippines"
"Q17278268","South Korea"
"Q17278320","South Korea"
"Q17513068","Japan"
"Q16993555","United Kingdom"
"Q17037404","United Kingdom"
"Q17057421","United Kingdom"
"Q17059363","United Kingdom"
"Q17514657","Canada"
"Q16967555","United States of America"
"Q16967643","United States of America"
"Q16971052","United States of America"
"Q16974661","United States of America"
"Q16977035","United States of America"
"Q16977652","United States of America"
"Q16984664","United States of America"
"Q16986509","United States of America"
"Q16991978","United States of America"
"Q16994386","United States of America"
"Q16995254","United States of America"
"Q16995742","United States of America"
"Q16997051","United States of America"
"Q16997967","United States of America"
"Q16998082","United States of America"
"Q17021741","United States of America"
"Q17025680","United States of America"
"Q17035092","United States of America"
"Q17037124","United States of America"
"Q17040256","United States of America"
"Q17049049","United States of America"
"Q17076072","United States of America"
"Q17081246","United States of America"
"Q17086011","United States of America"
"Q17089516","United States of America"
"Q17090464","United States of America"
"Q17091614","United States of America"
"Q17092493","United States of America"
"Q17092665","United States of America"
"Q17092884","United States of America"
"Q17108278","United States of America"
"Q17112691","United States of America"
"Q17126051","United States of America"
"Q17128241","United States of America"
"Q17150122","United States of America"
"Q17182750","United States of America"
"Q17275678","United States of America"
"Q17295769","United States of America"
"Q17300077","United States of America"
"Q17305133","United States of America"
"Q17305142","United States of America"
"Q17305144","United States of America"
"Q17335612","United States of America"
"Q17335620","United States of America"
"Q17335666","United States of America"
"Q17343562","United States of America"
"Q17371406","United States of America"
"Q17371413","United States of America"
"Q17386418","United States of America"
"Q17418032","United States of America"
"Q17511722","United States of America"
"Q17760748","Austria"
"Q17625340","Italy"
"Q18029885","Germany"
"Q18128040","People's Republic of China"
"Q18466715","Brazil"
"Q18479034","Brazil"
"Q18411902","Austria"
"Q18654941","Belgium"
"Q18070515","Netherlands"
"Q18718839","Germany"
"Q18682669","Finland"
"Q18688791","Finland"
"Q18688838","Finland"
"Q18688863","Finland"
"Q18688864","Finland"
"Q18689058","Finland"
"Q18689057","Finland"
"Q18689062","Finland"
"Q18689250","Finland"
"Q18689283","Finland"
"Q18689292","Finland"
"Q18394525","Italy"
"Q18760440","Germany"
"Q18624254","Austria"
"Q18343365","British Hong Kong"
"Q18759861","Finland"
"Q18244214","Sweden"
"Q18289762","Sweden"
"Q18290982","Sweden"
"Q18291788","Sweden"
"Q18603738","Spain"
"Q18331625","France"
"Q18053468","Czech Republic"
"Q18335056","Sweden"
"Q18384665","France"
"Q18388485","France"
"Q18434453","Netherlands"
"Q17770432","Norway"
"Q17770632","Norway"
"Q17773422","Norway"
"Q18452123","Denmark"
"Q18337125","Japan"
"Q18338847","Japan"
"Q18655214","Netherlands"
"Q19309936","Germany"
"Q18710538","Netherlands"
"Q18202467","Canada"
"Q19366218","Chile"
"Q19278691","Austria"
"Q18816537","Sweden"
"Q19295678","Switzerland"
"Q18351757","South Korea"
"Q18667403","Japan"
"Q18388458","Colombia"
"Q19610389","Turkey"
"Q19610529","Turkey"
"Q19610605","Turkey"
"Q19610676","Turkey"
"Q19610828","Turkey"
"Q19611031","Turkey"
"Q19611063","Turkey"
"Q19611209","Turkey"
"Q19611286","Turkey"
"Q19611337","Turkey"
"Q19611340","Turkey"
"Q19611727","Turkey"
"Q19611892","Turkey"
"Q19612159","Turkey"
"Q19612191","Turkey"
"Q19612255","Turkey"
"Q19612499","Turkey"
"Q19612500","Turkey"
"Q19612504","Turkey"
"Q19612542","Turkey"
"Q19612684","Turkey"
"Q19007879","Sweden"
"Q18219579","United Kingdom"
"Q19060256","France"
"Q19060427","France"
"Q18389327","United Kingdom"
"Q19358340","Greece"
"Q19544196","France"
"Q19604595","Japan"
"Q19309961","Poland"
"Q19372580","Norway"
"Q19390279","Norway"
"Q19605713","Iceland"
"Q17991752","United States of America"
"Q18149793","United States of America"
"Q18151738","United States of America"
"Q18152037","United States of America"
"Q18153385","United States of America"
"Q18154751","United States of America"
"Q18155354","United States of America"
"Q18207711","United States of America"
"Q18370014","United States of America"
"Q18694578","United States of America"
"Q18754940","United States of America"
"Q19612716","Turkey"
"Q19737892","Turkey"
"Q19799592","Germany"
"Q19836100","Germany"
"Q19965834","Germany"
"Q19715748","Spain"
"Q20061355","Brazil"
"Q19839170","Argentina"
"Q19907498","Russia"
"Q19908021","Russia"
"Q19820048","German Reich"
"Q19720206","Sweden"
"Q20009714","Italy"
"Q20102493","Spain"
"Q20103327","Spain"
"Q19937635","Yugoslavia"
"Q20470613","Turkey"
"Q20476567","Turkey"
"Q19903792","Sweden"
"Q19839127","India"
"Q20022895","France"
"Q20598360","Wales"
"Q20635325","Finland"
"Q19848809","Japan"
"Q20225659","Sweden"
"Q20226339","Sweden"
"Q20226881","Sweden"
"Q20227561","Sweden"
"Q20871413","Belgium"
"Q20549507","Spain"
"Q19794279","South Korea"
"Q20045120","Japan"
"Q21000554","Belgium"
"Q21013766","Belgium"
"Q19939260","South Korea"
"Q20244949","Japan"
"Q20723834","France"
"Q20724296","France"
"Q20724376","France"
"Q20730897","Sweden"
"Q21290667","Australia"
"Q21087048","Spain"
"Q21012866","British Hong Kong"
"Q21012865","British Hong Kong"
"Q20828153","France"
"Q20828496","Sweden"
"Q20829326","France"
"Q20085419","Slovakia"
"Q20885851","Sweden"
"Q20895569","Sweden"
"Q20895682","Sweden"
"Q20978608","Netherlands"
"Q20970470","France"
"Q20971339","France"
"Q21008217","France"
"Q21056523","Sweden"
"Q19937635","Slovenia"
"Q21097821","France"
"Q21147560","France"
"Q19631668","Tunisia"
"Q20982998","Japan"
"Q21427655","France"
"Q21427675","France"
"Q21027542","Canada"
"Q20970470","United Kingdom"
"Q21006823","United Kingdom"
"Q21036756","United Kingdom"
"Q19740794","Indonesia"
"Q19751757","Indonesia"
"Q19752838","Indonesia"
"Q20427715","Indonesia"
"Q20427837","Indonesia"
"Q20397934","Saudi Arabia"
"Q20402993","Saudi Arabia"
"Q19702820","United States of America"
"Q19720565","United States of America"
"Q19818606","United States of America"
"Q20002326","United States of America"
"Q20312364","United States of America"
"Q20649206","United States of America"
"Q20715669","United States of America"
"Q20827684","United States of America"
"Q20873087","United States of America"
"Q20874104","United States of America"
"Q21022090","United States of America"
"Q21116815","United States of America"
"Q21116818","United States of America"
"Q21153392","United States of America"
"Q21280723","United States of America"
"Q21280724","United States of America"
"Q21281988","United States of America"
"Q21283207","United States of America"
"Q21292713","United States of America"
"Q21292719","United States of America"
"Q21568916","Spain"
"Q21856019","Finland"
"Q21964532","Germany"
"Q22080095","People's Republic of China"
"Q22100116","People's Republic of China"
"Q22138459","Germany"
"Q22238198","Germany"
"Q21683785","France"
"Q22032221","Argentina"
"Q21749946","Netherlands"
"Q21786383","India"
"Q21939998","Sweden"
"Q21940016","Sweden"
"Q22674619","Germany"
"Q22082999","Sweden"
"Q22083235","Sweden"
"Q22080360","India"
"Q22249288","France"
"Q22340572","Sweden"
"Q22126974","Japan"
"Q22131511","Japan"
"Q22998487","Finland"
"Q21810681","United Kingdom"
"Q21939994","Norway"
"Q21946796","Norway"
"Q21955197","Norway"
"Q21994251","Norway"
"Q21996310","Norway"
"Q22005788","Norway"
"Q22006419","Norway"
"Q22013082","Norway"
"Q22019329","Norway"
"Q22019353","Norway"
"Q22037462","Norway"
"Q22037464","Norway"
"Q22037587","Norway"
"Q22116885","Philippines"
"Q22087767","Norway"
"Q22093567","Norway"
"Q22093646","Norway"
"Q23196833","Hungary"
"Q23006355","Netherlands"
"Q22260745","Norway"
"Q22269313","Norway"
"Q22270457","Norway"
"Q22283906","Norway"
"Q23649274","Mexico"
"Q22294983","Norway"
"Q22295628","Norway"
"Q22338566","Norway"
"Q22916734","India"
"Q23023125","India"
"Q23498844","Spain"
"Q22681612","Norway"
"Q24023480","Taiwan"
"Q24204185","Belgium"
"Q24206385","Germany"
"Q23718670","Japan"
"Q24833615","People's Republic of China"
"Q24905052","People's Republic of China"
"Q24928644","Belgium"
"Q24960171","Chile"
"Q24327070","Sweden"
"Q24327096","Sweden"
"Q25054226","People's Republic of China"
"Q25060578","Belgium"
"Q24760226","Italy"
"Q25245277","Germany"
"Q24935345","Italy"
"Q25212683","Australia"
"Q24203820","Norway"
"Q24932244","France"
"Q24932906","France"
"Q24937949","France"
"Q24896365","India"
"Q24905340","India"
"Q24860348","Japan"
"Q24867186","Japan"
"Q24871770","Japan"
"Q24023480","Republic of China"
"Q25103907","South Korea"
"Q21473219","United States of America"
"Q21481799","United States of America"
"Q22021534","United States of America"
"Q22080593","United States of America"
"Q22665701","United States of America"
"Q22673821","United States of America"
"Q24290039","United States of America"
"Q24301531","United States of America"
"Q24526094","United States of America"
"Q24577156","United States of America"
"Q24843191","United States of America"
"Q24897318","United States of America"
"Q24196182","Republic of Ireland"
"Q24984710","United States of America"
"Q24992162","United States of America"
"Q25081486","United States of America"
"Q23830014","German Democratic Republic"
"Q25490973","Israel"
"Q25473170","Turkey"
"Q25473178","Turkey"
"Q25475214","Turkey"
"Q25476153","Turkey"
"Q25516987","Estonia"
"Q25409286","Italy"
"Q25713037","Spain"
"Q25245542","South Korea"
"Q26210002","Belarus"
"Q26210003","Belarus"
"Q25267459","United Kingdom"
"Q25430830","Norway"
"Q26261247","Sweden"
"Q27067967","Chile"
"Q26210002","Japan"
"Q26700177","Sweden"
"Q26821442","Sweden"
"Q26703733","India"
"Q26878339","France"
"Q27825834","Belgium"
"Q27017015","Japan"
"Q27017029","Japan"
"Q27990632","Belgium"
"Q27074285","Czech Republic"
"Q28071521","Israel"
"Q28162452","Germany"
"Q28417222","People's Republic of China"
"Q28403775","Australia"
"Q28537651","Finland"
"Q27961805","France"
"Q27962009","France"
"Q27962052","France"
"Q27962291","France"
"Q27958088","India"
"Q27963143","India"
"Q27963186","India"
"Q28223568","Bangladesh"
"Q28412462","British Hong Kong"
"Q27907852","Egypt"
"Q28106083","Denmark"
"Q27962045","Japan"
"Q28887850","Israel"
"Q28025376","Japan"
"Q28172784","India"
"Q28086592","Japan"
"Q28670740","Italy"
"Q28671390","Italy"
